case=438 start=(90,44) goal=(215,208) dist=2454 steps=215 (H=139,D=76) time=4ms | PQ push=46881 pop=46881 dec=18 scans=0 moves=657054 | algo relax=355130 improved=46898 settled=46881
case=439 start=(142,152) goal=(151,176) dist=276 steps=24 (H=15,D=9) time=5ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=702102 | algo relax=355130 improved=46892 settled=46881
case=440 start=(187,39) goal=(191,42) dist=52 steps=4 (H=1,D=3) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=655920 | algo relax=355130 improved=46894 settled=46881
case=441 start=(120,119) goal=(229,185) dist=1708 steps=160 (H=133,D=27) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=718526 | algo relax=355130 improved=46894 settled=46881
case=442 start=(128,182) goal=(67,227) dist=1114 steps=95 (H=54,D=41) time=4ms | PQ push=46881 pop=46881 dec=23 scans=0 moves=680684 | algo relax=355130 improved=46903 settled=46881
case=443 start=(248,1) goal=(63,237) dist=3496 steps=286 (H=127,D=159) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=638930 | algo relax=355130 improved=46894 settled=46881
case=444 start=(3,158) goal=(169,7) dist=2642 steps=225 (H=127,D=98) time=5ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=654376 | algo relax=355130 improved=46902 settled=46881
case=445 start=(55,166) goal=(249,0) dist=2970 steps=255 (H=150,D=105) time=5ms | PQ push=46881 pop=46881 dec=48 scans=0 moves=659462 | algo relax=355130 improved=46928 settled=46881
case=446 start=(158,133) goal=(139,93) dist=476 steps=40 (H=21,D=19) time=5ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=704380 | algo relax=355130 improved=46893 settled=46881
case=447 start=(139,90) goal=(253,244) dist=2178 steps=183 (H=96,D=87) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=696174 | algo relax=355130 improved=46894 settled=46881
case=448 start=(109,125) goal=(238,33) dist=1862 steps=163 (H=105,D=58) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=718362 | algo relax=355130 improved=46894 settled=46881
case=449 start=(149,184) goal=(155,223) dist=414 steps=39 (H=33,D=6) time=4ms | PQ push=46881 pop=46881 dec=17 scans=0 moves=677784 | algo relax=355130 improved=46897 settled=46881
case=450 start=(205,203) goal=(76,49) dist=2464 steps=218 (H=147,D=71) time=4ms | PQ push=46881 pop=46881 dec=20 scans=0 moves=639768 | algo relax=355130 improved=46900 settled=46881
case=451 start=(46,50) goal=(159,128) dist=1572 steps=132 (H=69,D=63) time=5ms | PQ push=46881 pop=46881 dec=27 scans=0 moves=644848 | algo relax=355130 improved=46907 settled=46881
case=452 start=(22,240) goal=(251,30) dist=3672 steps=310 (H=167,D=143) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=637204 | algo relax=355130 improved=46901 settled=46881
case=453 start=(23,228) goal=(252,26) dist=3592 steps=302 (H=159,D=143) time=4ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=637782 | algo relax=355130 improved=46902 settled=46881
case=454 start=(65,12) goal=(244,206) dist=3030 steps=255 (H=135,D=120) time=5ms | PQ push=46881 pop=46881 dec=8 scans=0 moves=638458 | algo relax=355130 improved=46888 settled=46881
case=455 start=(144,204) goal=(130,205) dist=144 steps=14 (H=13,D=1) time=4ms | PQ push=46881 pop=46881 dec=17 scans=0 moves=667176 | algo relax=355130 improved=46897 settled=46881
case=456 start=(234,126) goal=(4,127) dist=2758 steps=243 (H=161,D=82) time=4ms | PQ push=46881 pop=46881 dec=10 scans=0 moves=656328 | algo relax=355130 improved=46890 settled=46881
case=457 start=(232,37) goal=(73,245) dist=2940 steps=240 (H=105,D=135) time=4ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=644308 | algo relax=355130 improved=46902 settled=46881
case=458 start=(2,161) goal=(227,51) dist=2894 steps=259 (H=183,D=76) time=4ms | PQ push=46881 pop=46881 dec=22 scans=0 moves=654424 | algo relax=355130 improved=46902 settled=46881
case=459 start=(201,30) goal=(255,56) dist=670 steps=57 (H=32,D=25) time=5ms | PQ push=46881 pop=46881 dec=12 scans=0 moves=651024 | algo relax=355130 improved=46892 settled=46881
case=460 start=(185,236) goal=(241,18) dist=2658 steps=231 (H=144,D=87) time=4ms | PQ push=46881 pop=46881 dec=15 scans=0 moves=642276 | algo relax=355130 improved=46895 settled=46881
case=461 start=(144,119) goal=(140,97) dist=236 steps=22 (H=18,D=4) time=5ms | PQ push=46881 pop=46881 dec=15 scans=0 moves=711618 | algo relax=355130 improved=46895 settled=46881
case=462 start=(134,237) goal=(126,14) dist=2358 steps=223 (H=191,D=32) time=4ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=648932 | algo relax=355130 improved=46899 settled=46881
case=463 start=(6,9) goal=(187,218) dist=3108 steps=258 (H=126,D=132) time=4ms | PQ push=46881 pop=46881 dec=28 scans=0 moves=628174 | algo relax=355130 improved=46908 settled=46881
case=464 start=(61,1) goal=(27,238) dist=2706 steps=245 (H=181,D=64) time=4ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=636100 | algo relax=355130 improved=46893 settled=46881
case=465 start=(50,227) goal=(30,42) dist=2034 steps=185 (H=139,D=46) time=4ms | PQ push=46881 pop=46881 dec=25 scans=0 moves=639202 | algo relax=355130 improved=46905 settled=46881
case=466 start=(187,69) goal=(2,225) dist=2838 steps=243 (H=141,D=102) time=5ms | PQ push=46881 pop=46881 dec=18 scans=0 moves=665450 | algo relax=355130 improved=46898 settled=46881
case=467 start=(199,171) goal=(193,200) dist=612 steps=52 (H=29,D=23) time=4ms | PQ push=46881 pop=46881 dec=20 scans=0 moves=657060 | algo relax=355130 improved=46900 settled=46881
case=468 start=(219,162) goal=(253,234) dist=874 steps=75 (H=44,D=31) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=654728 | algo relax=355130 improved=46894 settled=46881
case=469 start=(1,13) goal=(234,192) dist=3342 steps=277 (H=134,D=143) time=4ms | PQ push=46881 pop=46881 dec=25 scans=0 moves=629226 | algo relax=355130 improved=46905 settled=46881
case=470 start=(70,182) goal=(232,80) dist=2402 steps=219 (H=166,D=53) time=4ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=659278 | algo relax=355130 improved=46899 settled=46881
case=471 start=(250,83) goal=(6,238) dist=3446 steps=303 (H=199,D=104) time=4ms | PQ push=46881 pop=46881 dec=9 scans=0 moves=652082 | algo relax=355130 improved=46889 settled=46881
case=472 start=(17,109) goal=(51,179) dist=1132 steps=102 (H=74,D=28) time=5ms | PQ push=46881 pop=46881 dec=15 scans=0 moves=656034 | algo relax=355130 improved=46895 settled=46881
case=473 start=(66,245) goal=(32,6) dist=2622 steps=239 (H=181,D=58) time=4ms | PQ push=46881 pop=46881 dec=20 scans=0 moves=640202 | algo relax=355130 improved=46900 settled=46881
case=474 start=(104,242) goal=(180,67) dist=2072 steps=178 (H=105,D=73) time=4ms | PQ push=46881 pop=46881 dec=18 scans=0 moves=648156 | algo relax=355130 improved=46898 settled=46881
case=475 start=(186,2) goal=(83,245) dist=2860 steps=246 (H=146,D=100) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=645230 | algo relax=355130 improved=46894 settled=46881
case=476 start=(28,88) goal=(222,220) dist=2646 steps=217 (H=98,D=119) time=5ms | PQ push=46881 pop=46881 dec=26 scans=0 moves=655514 | algo relax=355130 improved=46906 settled=46881
case=477 start=(27,43) goal=(138,4) dist=1570 steps=143 (H=108,D=35) time=4ms | PQ push=46881 pop=46881 dec=40 scans=0 moves=640188 | algo relax=355130 improved=46920 settled=46881
case=478 start=(221,62) goal=(73,236) dist=2772 steps=230 (H=112,D=118) time=4ms | PQ push=46881 pop=46881 dec=23 scans=0 moves=653848 | algo relax=355130 improved=46903 settled=46881
case=479 start=(0,226) goal=(251,24) dist=3700 steps=312 (H=167,D=145) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=636736 | algo relax=355130 improved=46901 settled=46881
case=480 start=(3,57) goal=(237,216) dist=3216 steps=266 (H=127,D=139) time=4ms | PQ push=46881 pop=46881 dec=38 scans=0 moves=645482 | algo relax=355130 improved=46918 settled=46881
case=481 start=(213,251) goal=(23,13) dist=3332 steps=270 (H=112,D=158) time=4ms | PQ push=46881 pop=46881 dec=26 scans=0 moves=631682 | algo relax=355130 improved=46906 settled=46881
case=482 start=(246,0) goal=(70,252) dist=3386 steps=279 (H=130,D=149) time=4ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=639014 | algo relax=355130 improved=46894 settled=46881
case=483 start=(191,222) goal=(222,246) dist=412 steps=32 (H=9,D=23) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=645128 | algo relax=355130 improved=46901 settled=46881
case=484 start=(76,172) goal=(25,33) dist=1594 steps=139 (H=88,D=51) time=5ms | PQ push=46881 pop=46881 dec=24 scans=0 moves=666348 | algo relax=355130 improved=46904 settled=46881
case=485 start=(251,254) goal=(62,3) dist=3572 steps=302 (H=164,D=138) time=4ms | PQ push=46881 pop=46881 dec=18 scans=0 moves=623214 | algo relax=355130 improved=46898 settled=46881
case=486 start=(86,147) goal=(50,179) dist=488 steps=36 (H=4,D=32) time=5ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=679010 | algo relax=355130 improved=46899 settled=46881
case=487 start=(14,212) goal=(151,51) dist=2432 steps=204 (H=106,D=98) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=638574 | algo relax=355130 improved=46901 settled=46881
case=488 start=(2,233) goal=(245,61) dist=3530 steps=309 (H=199,D=110) time=5ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=636372 | algo relax=355130 improved=46901 settled=46881
case=489 start=(158,1) goal=(145,138) dist=1470 steps=137 (H=112,D=25) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=644868 | algo relax=355130 improved=46894 settled=46881
case=490 start=(21,236) goal=(174,6) dist=3106 steps=253 (H=109,D=144) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=637334 | algo relax=355130 improved=46901 settled=46881
case=491 start=(69,249) goal=(90,193) dist=722 steps=69 (H=61,D=8) time=4ms | PQ push=46881 pop=46881 dec=26 scans=0 moves=642102 | algo relax=355130 improved=46906 settled=46881
case=492 start=(154,34) goal=(47,127) dist=1638 steps=137 (H=70,D=67) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=654836 | algo relax=355130 improved=46894 settled=46881
case=493 start=(5,208) goal=(248,64) dist=3334 steps=295 (H=199,D=96) time=4ms | PQ push=46881 pop=46881 dec=21 scans=0 moves=638118 | algo relax=355130 improved=46901 settled=46881
case=494 start=(239,58) goal=(2,252) dist=3672 steps=322 (H=209,D=113) time=4ms | PQ push=46881 pop=46881 dec=26 scans=0 moves=648576 | algo relax=355130 improved=46906 settled=46881
case=495 start=(75,100) goal=(161,16) dist=1364 steps=114 (H=58,D=56) time=4ms | PQ push=46881 pop=46881 dec=16 scans=0 moves=677854 | algo relax=355130 improved=46896 settled=46881
case=496 start=(74,109) goal=(245,90) dist=2174 steps=189 (H=118,D=71) time=5ms | PQ push=46881 pop=46881 dec=41 scans=0 moves=681368 | algo relax=355130 improved=46921 settled=46881
case=497 start=(38,202) goal=(227,97) dist=2762 steps=247 (H=174,D=73) time=4ms | PQ push=46881 pop=46881 dec=19 scans=0 moves=644916 | algo relax=355130 improved=46899 settled=46881
case=498 start=(62,11) goal=(231,255) dist=3326 steps=279 (H=145,D=134) time=4ms | PQ push=46881 pop=46881 dec=13 scans=0 moves=637250 | algo relax=355130 improved=46893 settled=46881
case=499 start=(79,121) goal=(63,97) dist=322 steps=27 (H=14,D=13) time=5ms | PQ push=46881 pop=46881 dec=14 scans=0 moves=685288 | algo relax=355130 improved=46894 settled=46881
TOTAL 500 cases: 2305ms (avg 4.610 ms/case)
